step,cells_count,step_time,per_cell
34,15,1.8133633136749268,0.12089088757832846
35,15,1.7297017574310305,0.11531345049540204
36,15,1.7104921340942385,0.1140328089396159
37,15,1.7128803730010986,0.1141920248667399
38,15,1.9209532737731931,0.12806355158487953
39,15,1.7338926792144775,0.11559284528096517
40,15,1.7604660987854004,0.11736440658569336
41,15,1.7473640441894531,0.11649093627929688
42,15,1.7045068740844729,0.11363379160563153
43,15,1.9957695007324217,0.13305130004882812
44,15,1.7913014888763428,0.11942009925842285
45,15,1.874225378036499,0.12494835853576661
46,15,1.850790023803711,0.12338600158691407
47,15,1.9179999828338623,0.12786666552225748
48,15,1.811781883239746,0.12078545888264974
49,15,1.703706979751587,0.11358046531677246
50,15,1.6401636600494385,0.1093442440032959
51,15,1.7578070163726809,0.1171871344248454
52,15,1.636876106262207,0.1091250737508138
53,15,1.5969860553741455,0.10646573702494304
54,15,1.7336475849151611,0.11557650566101074
55,15,1.720101833343506,0.11467345555623373
56,15,1.6351492404937744,0.10900994936625162
57,15,1.745877027511597,0.11639180183410645
58,15,1.7143173217773438,0.11428782145182291
59,15,1.6195943355560305,0.10797295570373537
60,15,1.754096269607544,0.11693975130716959
61,15,1.723219633102417,0.11488130887349447
62,15,1.6500375270843506,0.11000250180562338
63,15,1.7716693878173828,0.11811129252115886
64,15,1.6008317470550537,0.10672211647033691
65,15,1.7077617645263672,0.11385078430175781
66,15,1.6296212673187256,0.10864141782124838
67,15,1.632349967956543,0.10882333119710287
68,15,1.749110221862793,0.1166073481241862
69,15,1.7491047382354736,0.11660698254903158
70,15,1.622316598892212,0.10815443992614746
71,15,1.7354528903961182,0.11569685935974121
72,15,1.8462724685668943,0.12308483123779296
73,15,1.777798414230347,0.11851989428202313
74,15,1.9893951416015625,0.1326263427734375
75,15,1.7113664150238037,0.11409109433492025
76,15,1.6977505683898926,0.11318337122599284
77,15,1.743610382080078,0.11624069213867186
78,15,1.6236896514892578,0.10824597676595052
79,15,1.717254400253296,0.11448362668355307
80,15,1.6515822410583496,0.1101054827372233
81,15,1.6150500774383545,0.10767000516255697
82,15,1.7428243160247805,0.11618828773498537
83,15,1.6286561489105225,0.10857707659403483
84,15,1.693080186843872,0.11287201245625814
85,15,1.7213969230651855,0.11475979487101237
86,15,1.6122815608978271,0.10748543739318847
87,15,1.7116403579711914,0.11410935719807942
88,15,1.6843185424804688,0.11228790283203124
89,15,1.633450984954834,0.10889673233032227
90,15,1.7278261184692385,0.11518840789794924
91,15,2.003568649291992,0.13357124328613282
92,15,1.612574577331543,0.10750497182210286
93,15,1.7183022499084473,0.11455348332722982
94,15,1.7418725490570068,0.11612483660380045
95,15,1.900195598602295,0.12667970657348632
96,15,2.1311068534851074,0.14207379023234049
1,16,2.0309197902679443,0.12693248689174652
2,16,2.0096938610076904,0.12560586631298065
3,16,1.9035451412200928,0.1189715713262558
4,16,1.9784979820251465,0.12365612387657166
5,16,2.0250134468078613,0.12656334042549133
6,16,1.991239309310913,0.12445245683193207
7,16,2.044032335281372,0.12775202095508575
8,16,1.8910250663757324,0.11818906664848328
9,16,2.1025335788726807,0.13140834867954254
10,16,1.9896667003631592,0.12435416877269745
11,16,1.8575022220611568,0.1160938888788223
12,16,1.9409518241882324,0.12130948901176453
13,16,1.9492154121398928,0.1218259632587433
14,16,2.08381462097168,0.13023841381073
15,16,2.0203452110290527,0.1262715756893158
16,16,2.0434975624084477,0.12771859765052798
17,16,2.170994281768799,0.13568714261054993
18,16,2.171594858169556,0.13572467863559726
19,16,2.0723061561584477,0.12951913475990298
20,16,1.886236429214477,0.11788977682590482
21,16,1.9602999687194824,0.12251874804496765
22,16,2.270202159881592,0.1418876349925995
23,16,2.0173909664154053,0.12608693540096283
24,16,2.11472225189209,0.13217014074325562
25,16,2.0760531425476074,0.12975332140922546
26,16,2.037203311920166,0.12732520699501038
27,16,2.1436879634857178,0.13398049771785736
28,16,1.890811920166016,0.118175745010376
29,16,2.064255952835083,0.1290159970521927
30,16,1.936023473739624,0.1210014671087265
31,16,2.0026872158050537,0.12516795098781586
32,16,2.124345541000366,0.1327715963125229
33,16,2.025640726089477,0.12660254538059232
34,16,1.920475959777832,0.1200297474861145
35,16,2.1403088569641118,0.13376930356025699
36,16,2.2028369903564453,0.13767731189727783
37,16,2.1751155853271484,0.13594472408294678
38,16,1.9945034980773928,0.12465646862983705
39,16,2.1965172290802,0.1372823268175125
40,16,2.1776788234710693,0.13610492646694183
41,16,2.2992115020751958,0.14370071887969973
42,16,1.9151973724365237,0.11969983577728273
43,16,1.868237257003784,0.1167648285627365
44,16,1.782285451889038,0.11139284074306488
45,16,1.8984973430633545,0.11865608394145966
46,16,1.877529859542847,0.11734561622142793
47,16,2.020177364349365,0.1262610852718353
48,16,1.8822972774505613,0.11764357984066008
49,16,1.9805772304534912,0.1237860769033432
50,16,2.020713806152344,0.1262946128845215
51,16,1.9825189113616943,0.1239074319601059
52,16,2.0883593559265137,0.1305224597454071
53,16,2.0874383449554443,0.13046489655971527
54,16,1.9173438549041748,0.11983399093151093
55,16,2.020737409591675,0.12629608809947968
56,16,2.0765745639801025,0.1297859102487564
57,16,2.0500314235687256,0.12812696397304535
58,16,2.058739423751831,0.12867121398448944
59,16,2.020869493484497,0.12630434334278107
60,16,2.335514783859253,0.1459696739912033
61,16,2.00093412399292,0.1250583827495575
62,16,2.1223652362823486,0.1326478272676468
63,16,2.51169490814209,0.15698093175888062
64,16,1.933008909225464,0.1208130568265915
65,16,2.123283863067627,0.13270524144172668
66,16,1.9457852840423584,0.1216115802526474
67,16,2.0788216590881348,0.12992635369300842
68,16,2.003762722015381,0.1252351701259613
69,16,2.0387353897094727,0.12742096185684204
70,16,2.095846176147461,0.1309903860092163
71,16,1.9830844402313232,0.1239427775144577
72,16,2.1797842979431152,0.1362365186214447
73,16,2.080312728881836,0.13001954555511475
74,16,1.954145193099976,0.1221340745687485
75,16,2.0200581550598145,0.1262536346912384
76,16,2.056590795516968,0.1285369247198105
77,16,2.1485788822174072,0.13428618013858795
78,16,2.0642831325531006,0.1290176957845688
79,16,2.061269044876098,0.12882931530475614
80,16,1.924667835235596,0.12029173970222475
81,16,1.828026294708252,0.11425164341926575
82,16,1.9985146522521973,0.12490716576576233
83,16,2.0985848903656006,0.13116155564785004
84,16,1.9865162372589111,0.12415726482868195
85,16,2.075459241867065,0.12971620261669156
86,16,1.918518304824829,0.11990739405155182
87,16,2.043511390686035,0.1277194619178772
88,16,1.909038543701172,0.11931490898132326
89,16,1.7675294876098633,0.11047059297561646
90,16,1.8933525085449217,0.1183345317840576
91,16,2.0706896781921387,0.12941810488700867
92,16,1.8648273944854736,0.1165517121553421
93,16,2.0161802768707275,0.12601126730442047
94,16,1.8586061000823972,0.11616288125514983
95,16,1.8649649620056152,0.11656031012535095
96,16,2.09236741065979,0.13077296316623688
