step,cells_count,hierarchy_depth,agents_time
99,45,7,39.91968083381653
100,45,7,39.827868938446045
101,45,7,39.49709105491638
102,45,7,40.062599658966064
103,45,7,40.01915431022644
104,45,7,39.66820764541626
105,45,7,39.66901612281799
106,45,7,39.96009469032288
107,45,7,39.95492911338806
108,45,7,39.8141348361969
109,45,7,39.55417990684509
110,45,7,39.69829702377319
111,45,7,39.49939870834351
112,45,7,39.86762738227844
113,45,7,40.14605975151062
114,45,7,40.11761951446533
115,45,7,39.66882133483887
116,45,7,39.898064613342285
117,45,7,39.89479279518128
118,45,7,39.7439968585968
119,45,7,39.55886721611023
120,45,7,39.71232128143311
121,45,7,39.678067445755005
122,45,7,39.89868712425232
123,45,7,39.91542363166809
124,45,7,39.95221471786499
125,45,7,40.18467354774475
126,45,7,39.63562703132629
127,45,7,39.77361035346985
128,45,7,39.61789298057556
129,45,7,39.31948781013489
130,45,7,39.85099506378174
131,45,7,39.32468891143799
132,45,7,39.61610126495361
133,45,7,39.54738903045654
134,45,7,39.209083795547485
135,45,7,39.7729241847992
136,45,7,40.03622722625733
137,45,7,39.81256341934204
138,45,7,39.72925066947937
139,45,7,39.77742004394531
140,45,7,39.475191593170166
141,45,7,39.63657450675965
142,45,7,39.88089537620544
143,45,7,40.1036639213562
144,45,7,40.05807113647461
145,45,7,40.14205551147461
146,45,7,39.64089274406433
147,45,7,39.62386345863342
148,45,7,39.75906348228455
149,45,7,39.958475828170776
150,45,7,40.01904797554016
151,45,7,39.75640249252319
152,45,7,39.51903295516968
153,45,7,39.744587659835815
154,45,7,39.358540534973145
155,45,7,39.70875668525696
156,45,7,39.61736011505127
157,45,7,39.569907426834106
158,45,7,39.5918927192688
159,45,7,39.76733422279358
160,45,7,40.13803243637085
161,45,7,39.95475721359253
162,45,7,40.28910803794861
163,45,7,40.02690982818604
164,45,7,39.76997089385986
165,45,7,39.63275361061096
166,45,7,39.795366287231445
167,45,7,39.69393634796143
168,45,7,39.8306188583374
169,45,7,39.497639894485474
170,45,7,39.56256818771362
171,45,7,39.4123649597168
172,45,7,39.74506831169128
173,45,7,40.15021991729736
174,45,7,39.4308762550354
175,45,7,39.66083192825317
176,45,7,39.69916796684265
177,45,7,39.37779211997986
178,45,7,39.29731702804565
179,45,7,39.65076899528504
180,45,7,39.67596507072449
181,45,7,39.93646812438965
182,45,7,39.57112789154053
183,45,7,39.50410509109497
184,45,7,39.890151023864746
185,45,7,39.57297539710999
186,45,7,39.74702477455139
187,45,7,39.32308197021485
188,45,7,39.715200424194336
189,45,7,39.88723802566528
190,45,7,39.997785329818726
191,45,7,39.416444063186646
192,45,7,39.77739262580872
1,45,7,39.5722541809082
2,45,7,26.53820490837097
3,45,7,39.69736957550049
4,45,7,39.75163674354553
5,45,7,40.06157565116882
6,45,7,39.642236948013306
7,45,7,39.81624531745911
8,45,7,39.85910105705261
9,45,7,39.93731737136841
10,45,7,39.95077610015869
11,45,7,40.00314903259277
12,45,7,39.97209167480469
13,45,7,39.8489031791687
14,45,7,39.75318169593811
15,45,7,39.79668879508972
16,45,7,39.70065426826477
17,45,7,39.89892721176148
18,45,7,39.78932285308838
19,45,7,39.89876556396485
20,45,7,39.70112991333008
21,45,7,39.89497685432434
22,45,7,39.86753869056702
23,45,7,39.68284487724304
24,45,7,39.90069508552551
25,45,7,39.88506841659546
26,45,7,39.95795154571533
27,45,7,40.04909110069275
28,45,7,39.90903544425965
29,45,7,40.054826498031616
30,45,7,39.84236741065979
31,45,7,39.93254613876343
32,45,7,39.95362162590027
33,45,7,39.733346700668335
34,45,7,39.99741220474243
35,45,7,39.85020589828491
36,45,7,39.74746417999268
37,45,7,39.92444109916687
38,45,7,39.488487005233765
39,45,7,39.44322228431702
40,45,7,39.80641746520996
41,45,7,39.9873526096344
42,45,7,39.71269059181213
43,45,7,39.45701694488525
44,45,7,39.28016805648804
45,45,7,39.63684749603272
46,45,7,39.901219606399536
47,45,7,39.90348100662232
48,45,7,39.64313125610352
49,45,7,39.38754320144653
50,45,7,39.63202333450317
51,45,7,39.79009461402893
52,45,7,39.770599365234375
53,45,7,39.931517601013184
54,45,7,40.13757872581482
55,45,7,39.98690295219421
56,45,7,39.90024828910828
57,45,7,39.79177665710449
58,45,7,39.7416205406189
59,45,7,39.61256217956543
60,45,7,39.78086638450623
61,45,7,39.87683081626892
62,45,7,39.88783884048462
63,45,7,39.97296094894409
64,45,7,39.896472454071045
65,45,7,39.69582629203797
66,45,7,39.57808566093445
67,45,7,39.56831359863281
68,45,7,39.98202848434448
69,45,7,39.9223210811615
70,45,7,39.97775602340698
71,45,7,39.74644684791565
72,45,7,39.67485284805298
73,45,7,39.77201128005981
74,45,7,39.85296058654785
75,45,7,39.92319130897522
76,45,7,39.63058662414551
77,45,7,39.53060007095337
78,45,7,39.55436778068543
79,45,7,39.76438331604004
80,45,7,39.517175912857056
81,45,7,39.92428779602051
82,45,7,39.85919237136841
83,45,7,40.03451704978943
84,45,7,39.8435423374176
85,45,7,39.91092014312744
86,45,7,39.86668801307678
87,45,7,39.49339509010315
88,45,7,39.328288078308105
89,45,7,40.069334268569946
90,45,7,39.75434494018555
91,45,7,40.04369616508484
92,45,7,39.787205934524536
93,45,7,39.8473846912384
94,45,7,39.85246992111206
95,45,7,39.639891147613525
96,45,7,39.76574683189392
97,45,7,39.55435180664063
98,45,7,39.96299719810486
99,45,7,39.954840898513794
100,45,7,39.60081887245178
101,45,7,39.76541590690613
102,45,7,39.71390652656555
103,45,7,39.45302295684815
104,45,7,39.77297902107239
105,45,7,39.93264961242676
106,45,7,39.844555616378784
107,45,7,39.77274656295776
108,45,7,39.77274465560913
109,45,7,39.56787300109863
110,45,7,39.508777141571045
111,45,7,39.83790040016174
112,45,7,40.101306438446045
113,45,7,39.71801853179932
114,45,7,39.82107996940613
115,45,7,39.88567781448364
116,45,7,39.85536503791809
117,45,7,39.81305956840515
118,45,7,39.72592115402222
119,45,7,39.68249487876892
120,45,7,39.67160177230835
121,45,7,39.690645933151245
122,45,7,39.642491579055786
123,45,7,39.7885468006134
124,45,7,39.90285992622376
125,45,7,39.8854877948761
126,45,7,39.68919920921326
127,45,7,39.98955392837525
128,45,7,40.01854252815247
129,45,7,39.79529523849487
130,45,7,39.69059634208679
131,45,7,39.69707751274109
132,45,7,39.171839237213135
133,45,7,39.52455282211304
134,45,7,40.066723108291626
135,45,7,39.22821927070618
136,45,7,39.61799883842468
137,45,7,39.36287307739258
138,45,7,39.92857718467712
139,45,7,39.81868100166321
140,45,7,39.43373346328735
141,45,7,39.77868342399597
142,45,7,39.836957693099976
143,45,7,39.903841733932495
144,45,7,39.76574873924256
145,45,7,39.74737024307251
146,45,7,39.64759707450867
147,45,7,39.59928178787232
148,45,7,39.46438837051392
149,45,7,39.7828323841095
150,45,7,39.581836223602295
151,45,7,39.92731189727783
152,45,7,39.6369354724884
153,45,7,39.69041395187378
154,45,7,39.91264343261719
155,45,7,39.66548037528992
156,45,7,39.76668429374695
157,45,7,39.58931016921997
158,45,7,39.94783091545105
159,45,7,39.57262873649597
160,45,7,39.6750226020813
161,45,7,39.89832091331482
162,45,7,39.87276649475098
163,45,7,39.72255754470825
164,45,7,39.87577080726624
165,45,7,39.54618883132935
166,45,7,39.67359018325806
167,45,7,39.97092485427856
168,45,7,39.62544536590576
169,45,7,40.0171422958374
170,45,7,39.87592029571533
171,45,7,39.78294801712036
172,45,7,39.778947591781616
173,45,7,39.60783576965332
174,45,7,39.56518006324768
175,45,7,39.8298237323761
176,45,7,39.70260286331177
177,45,7,39.72042489051819
178,45,7,39.86131525039673
179,45,7,39.542275190353394
180,45,7,39.5443434715271
181,45,7,39.70337700843811
182,45,7,39.52896499633789
183,45,7,39.917375326156616
184,45,7,39.69761276245117
185,45,7,39.54097270965576
186,45,7,40.05289244651794
187,45,7,40.0695788860321
188,45,7,39.7793710231781
189,45,7,39.57773900032044
190,45,7,39.85796308517456
191,45,7,39.90915322303772
192,45,7,39.836222648620605
1,45,7,39.39184212684631
2,45,7,26.790809869766235
3,45,7,39.67853832244873
4,45,7,40.197147369384766
5,45,7,40.045907735824585
6,45,7,40.19569754600525
7,45,7,40.3412971496582
8,45,7,40.30677843093872
9,45,7,39.61018562316895
10,45,7,39.95148801803589
11,45,7,39.67931985855103
12,45,7,39.69225692749024
13,45,7,39.58084750175476
14,45,7,39.75463914871216
15,45,7,39.70257019996643
16,45,7,39.76205110549927
17,45,7,39.69826078414917
18,45,7,39.52538990974426
19,45,7,39.44321513175965
20,45,7,39.87063550949097
21,45,7,39.43508052825928
22,45,7,40.07558274269104
23,45,7,39.61474537849426
24,45,7,39.6829514503479
25,45,7,39.842880964279175
26,45,7,39.93578863143921
27,45,7,40.05050754547119
28,45,7,40.11913204193115
29,45,7,40.08678698539734
30,45,7,39.51386260986328
31,45,7,39.64155840873718
32,45,7,39.732282638549805
33,45,7,39.697697162628174
34,45,7,40.0769510269165
35,45,7,39.863754749298096
36,45,7,39.56044268608093
37,45,7,39.448214292526245
38,45,7,39.7759530544281
39,45,7,40.22771096229553
40,45,7,40.009581327438354
41,45,7,40.048826456069946
42,45,7,39.93869972229004
43,45,7,39.68581891059876
44,45,7,39.78552269935608
45,45,7,39.63000297546387
46,45,7,39.95082759857178
47,45,7,39.81146335601807
48,45,7,39.96431016921997
49,45,7,39.78451442718506
50,45,7,40.0150420665741
51,45,7,39.90654397010803
52,45,7,39.82884931564331
53,45,7,39.744741916656494
54,45,7,39.71197056770325
55,45,7,40.25554895401001
56,45,7,39.98917245864868
57,45,7,39.850147008895874
58,45,7,39.72495436668396
59,45,7,39.64098191261292
60,45,7,39.80068850517273
61,45,7,39.58485555648804
62,45,7,40.117621421813965
63,45,7,39.89701867103577
64,45,7,39.910794496536255
65,45,7,39.69659090042114
66,45,7,39.88825297355652
67,45,7,39.86306619644165
68,45,7,40.13178515434265
69,45,7,39.97107005119324
70,45,7,39.599385261535645
71,45,7,39.72741389274597
72,45,7,39.4111545085907
73,45,7,39.67841696739197
74,45,7,40.40341901779175
75,45,7,39.76379156112671
76,45,7,39.78470754623413
77,45,7,39.78413271903992
78,45,7,39.68740749359131
79,45,7,39.55260634422302
80,45,7,39.79594278335571
81,45,7,39.73038578033447
82,45,7,39.50968050956726
83,45,7,39.82004594802856
84,45,7,39.67206358909607
85,45,7,39.58395433425903
86,45,7,40.23564648628235
87,45,7,39.97845363616944
88,45,7,39.74223017692566
89,45,7,40.157402992248535
90,45,7,39.72441864013672
91,45,7,39.70809245109558
92,45,7,40.14558148384094
93,45,7,39.72312736511231
94,45,7,39.58590841293335
95,45,7,39.80256128311157
96,45,7,39.75423789024353
97,45,7,39.85450768470764
98,45,7,39.79834604263306
99,45,7,39.52663016319275
100,45,7,39.75527977943421
101,45,7,39.46248745918274
102,45,7,39.61792492866516
103,45,7,39.6179735660553
104,45,7,39.64670515060425
105,45,7,39.84438490867615
106,45,7,39.62128520011902
107,45,7,39.71139764785767
108,45,7,39.478623151779175
109,45,7,39.9537980556488
110,45,7,40.16424512863159
111,45,7,40.41236090660095
112,45,7,39.99836850166321
113,45,7,40.04287123680115
114,45,7,40.11480093002319
115,45,7,39.96098709106445
116,45,7,39.75474166870117
117,45,7,39.58972954750061
118,45,7,39.90422058105469
119,45,7,39.70590782165527
120,45,7,39.98824429512024
121,45,7,40.24336910247803
122,45,7,40.16510605812073
123,45,7,39.957539081573486
124,45,7,39.87528848648071
125,45,7,39.64157438278198
126,45,7,39.81187081336975
127,45,7,39.75632333755493
128,45,7,39.6134614944458
129,45,7,39.88039493560791
130,45,7,39.96752882003784
131,45,7,39.68137764930725
132,45,7,39.926807165145874
133,45,7,40.39414596557617
134,45,7,39.77928972244263
135,45,7,40.01314330101013
136,45,7,40.46078944206238
137,45,7,39.79492092132568
138,45,7,39.94143843650818
139,45,7,39.82144618034363
140,45,7,39.93485236167908
141,45,7,39.69656848907471
142,45,7,39.50923490524292
143,45,7,39.44501090049744
144,45,7,39.44726634025574
145,45,7,39.732067823410034
146,45,7,39.96629285812378
147,45,7,40.01714253425598
148,45,7,40.024898052215576
149,45,7,39.93378973007202
150,45,7,39.36638641357422
151,45,7,39.550617694854736
152,45,7,40.09821343421936
153,45,7,39.45537424087525
154,45,7,39.81847786903381
155,45,7,39.84656548500061
156,45,7,39.81932044029236
157,45,7,39.85442495346069
158,45,7,39.96845579147339
159,45,7,39.874831199646
160,45,7,39.542948484420776
161,45,7,39.63640999794006
162,45,7,39.61738872528076
163,45,7,39.91242289543152
164,45,7,39.73962426185608
165,45,7,40.031822681427
166,45,7,39.83918070793152
167,45,7,39.64364719390869
168,45,7,39.8214054107666
169,45,7,39.68109059333801
170,45,7,39.9026894569397
171,45,7,39.92727708816528
172,45,7,39.5803439617157
173,45,7,39.94873523712158
174,45,7,39.92393183708191
175,45,7,39.99480104446411
176,45,7,39.66765642166138
177,45,7,40.2840268611908
178,45,7,39.778297424316406
179,45,7,39.722517013549805
180,45,7,39.55991148948669
181,45,7,39.84742522239685
182,45,7,40.10638499259949
183,45,7,39.97888898849487
184,45,7,39.89521789550781
185,45,7,40.21189570426941
186,45,7,40.18724870681763
187,45,7,39.6508674621582
188,45,7,39.71188640594482
189,45,7,39.83947253227234
190,45,7,39.607903480529785
191,45,7,40.067821741104126
192,45,7,39.709208250045776
1,45,7,39.26292967796326
2,45,7,26.74857306480408
3,45,7,39.97726273536682
4,45,7,40.83992409706116
5,45,7,39.996443033218384
6,45,7,40.12537503242493
7,45,7,39.8714919090271
8,45,7,40.03526592254639
9,45,7,39.88648557662964
10,45,7,40.06182861328125
11,45,7,39.88143348693848
12,45,7,40.40583300590515
13,45,7,39.79784393310547
14,45,7,40.23674154281616
15,45,7,40.00473284721375
16,45,7,39.74539923667908
17,45,7,39.75999903678894
18,45,7,39.88965964317322
19,45,7,40.03775405883789
20,45,7,39.96215867996216
21,45,7,40.006885051727295
22,45,7,40.02786874771118
23,45,7,40.6249213218689
24,45,7,40.629040479660034
25,45,7,39.903828620910645
26,45,7,39.77435541152954
27,45,7,40.68393850326538
28,45,7,39.78741216659546
29,45,7,39.9125816822052
30,45,7,40.1211576461792
31,45,7,40.06193494796753
32,45,7,39.81265354156494
33,45,7,39.830591678619385
34,45,7,39.887980222702026
35,45,7,40.17666077613831
36,45,7,40.18238735198975
37,45,7,40.24271082878113
38,45,7,40.310073137283325
39,45,7,40.10097336769104
40,45,7,40.18439841270447
41,45,7,40.19615578651428
42,45,7,40.1118803024292
43,45,7,39.83106875419617
44,45,7,39.844194412231445
45,45,7,39.91894125938416
46,45,7,40.398855209350586
47,45,7,40.18058729171753
48,45,7,40.05847382545471
49,45,7,39.80697321891785
50,45,7,39.65199589729309
51,45,7,40.299765825271606
52,45,7,40.55464339256287
53,45,7,39.90434646606445
54,45,7,40.299134731292725
55,45,7,40.21700072288513
56,45,7,40.07039451599121
57,45,7,40.0211353302002
58,45,7,40.02624249458313
59,45,7,39.85023379325867
60,45,7,40.6133041381836
61,45,7,39.840099573135376
62,45,7,39.97596263885498
63,45,7,39.80836081504822
64,45,7,39.87773656845093
65,45,7,39.75590538978577
66,45,7,40.617082357406616
67,45,7,40.37534308433533
68,45,7,40.44890093803406
69,45,7,40.01412010192871
70,45,7,40.01293087005615
71,45,7,40.012566566467285
72,45,7,40.02151560783386
73,45,7,39.8829140663147
74,45,7,40.24778819084168
75,45,7,40.223451137542725
76,45,7,40.33565044403076
77,45,7,40.38942790031433
78,45,7,40.1124222278595
79,45,7,39.87783241271973
80,45,7,39.9062876701355
81,45,7,39.976123332977295
82,45,7,39.899980306625366
83,45,7,39.950512647628784
84,45,7,40.29232478141785
85,45,7,40.46699953079224
86,45,7,40.13465023040772
87,45,7,40.2123498916626
88,45,7,40.126163482666016
89,45,7,40.147510290145874
90,45,7,40.314708948135376
91,45,7,40.12518358230591
92,45,7,39.8352530002594
93,45,7,40.0990161895752
94,45,7,39.92350554466248
95,45,7,40.24934649467468
96,45,7,39.80078721046448
97,45,7,40.11888694763184
98,45,7,39.69478464126587
99,45,7,40.178391456604
100,45,7,39.99451112747192
101,45,7,40.19510984420776
102,45,7,39.812758684158325
103,45,7,39.97449612617493
104,45,7,40.097161054611206
105,45,7,40.09278917312622
106,45,7,40.1453230381012
107,45,7,40.34284210205078
108,45,7,40.08221888542175
109,45,7,40.27942180633545
110,45,7,39.77205181121826
111,45,7,40.23034429550171
112,45,7,39.87044882774353
113,45,7,40.44194841384888
114,45,7,40.364585399627686
115,45,7,40.32726073265076
116,45,7,39.68785285949707
117,45,7,40.00733828544617
118,45,7,40.41894030570984
119,45,7,40.18753385543823
120,45,7,39.95384049415589
121,45,7,40.02039837837219
122,45,7,40.21270394325256
123,45,7,40.01949119567871
124,45,7,39.749842405319214
125,45,7,39.95221447944641
126,45,7,40.22524666786194
127,45,7,40.00046277046204
128,45,7,39.74340200424194
129,45,7,40.06819438934326
130,45,7,39.59925484657288
131,45,7,39.93477439880371
132,45,7,39.88262319564819
133,45,7,40.17099857330322
134,45,7,39.84242749214173
135,45,7,39.70353102684021
136,45,7,40.26532506942749
137,45,7,39.72083687782288
138,45,7,39.68271803855896
139,45,7,39.74979996681213
140,45,7,40.11306548118591
141,45,7,40.41770124435425
142,45,7,39.98600745201111
143,45,7,40.37190079689026
144,45,7,40.406744956970215
145,45,7,40.29628252983093
146,45,7,40.05428218841553
147,45,7,40.05514168739319
148,45,7,40.15168809890747
149,45,7,40.06198024749756
150,45,7,40.397045612335205
151,45,7,40.33446979522705
152,45,7,40.10749244689941
153,45,7,40.06645798683167
154,45,7,40.10543179512024
155,45,7,40.111321449279785
156,45,7,40.04497385025024
157,45,7,40.242892265319824
158,45,7,40.28081154823303
159,45,7,40.33586406707764
160,45,7,40.24533557891846
161,45,7,40.29017400741577
162,45,7,39.822025537490845
163,45,7,39.9487087726593
164,45,7,40.26095151901245
165,45,7,40.42037272453308
166,45,7,40.40294790267944
167,45,7,40.37061953544617
168,45,7,40.298425912857056
169,45,7,40.08663845062256
170,45,7,40.26065707206726
171,45,7,39.900442123413086
172,45,7,39.8313684463501
173,45,7,40.29682922363281
174,45,7,40.079609870910645
175,45,7,39.96955990791321
176,45,7,40.1821174621582
177,45,7,40.03607940673828
178,45,7,40.23515486717224
179,45,7,40.094873666763306
180,45,7,39.96778750419617
181,45,7,40.0250678062439
182,45,7,40.3198025226593
183,45,7,40.32510042190552
184,45,7,40.51505565643311
185,45,7,40.353092432022095
186,45,7,39.91833233833313
187,45,7,39.63091611862183
188,45,7,39.94828963279724
189,45,7,40.24205255508423
190,45,7,39.858972787857056
191,45,7,39.83173727989197
192,45,7,40.86665320396423
1,45,8,41.31740641593933
2,45,8,27.845727920532227
3,45,8,41.54791975021362
4,45,8,41.929429054260254
5,45,8,41.86003232002258
6,45,8,41.98502492904663
7,45,8,42.16526246070862
8,45,8,42.09032964706421
9,45,8,41.66200923919678
10,45,8,42.02812099456787
11,45,8,41.925875425338745
12,45,8,42.01508951187134
13,45,8,42.06546545028687
14,45,8,41.85134077072144
15,45,8,42.096720933914185
16,45,8,41.89046096801758
17,45,8,42.40119910240173
18,45,8,41.74425148963928
19,45,8,42.13227343559265
20,45,8,41.85840392112732
21,45,8,42.030295610427856
22,45,8,42.19727563858032
23,45,8,41.9136974811554
24,45,8,41.99167776107788
25,45,8,41.92189288139343
26,45,8,41.84540700912476
27,45,8,42.1547749042511
28,45,8,42.3041741847992
29,45,8,42.040727615356445
30,45,8,41.72799444198608
31,45,8,41.66346001625061
32,45,8,41.85804891586304
33,45,8,41.54581737518311
34,45,8,41.68833947181702
35,45,8,41.73499512672424
36,45,8,41.47431254386902
37,45,8,41.77594828605652
38,45,8,41.6204719543457
39,45,8,41.8152871131897
40,45,8,41.95387387275696
41,45,8,41.69511890411377
42,45,8,41.84028506278992
43,45,8,41.4563889503479
44,45,8,41.42163634300232
45,45,8,41.84443759918213
46,45,8,41.49598169326782
47,45,8,41.60404539108277
48,45,8,41.90747427940369
49,45,8,41.98766469955444
50,45,8,41.728506565094
51,45,8,41.57568049430847
52,45,8,41.65570783615112
53,45,8,41.44379854202271
54,45,8,41.9323947429657
55,45,8,41.49443197250366
56,45,8,41.878582239151
57,45,8,41.67259216308594
58,45,8,41.94910764694214
59,45,8,41.76066303253174
60,45,8,41.7621636390686
61,45,8,41.36933350563049
62,45,8,41.658329010009766
63,45,8,41.67775368690491
64,45,8,41.80024290084839
65,45,8,41.439037799835205
66,45,8,41.7480411529541
67,45,8,41.43265128135681
68,45,8,42.17712068557739
69,45,8,42.301838874816895
70,45,8,41.36483335494995
71,45,8,41.6987898349762
72,45,8,41.76476764678955
73,45,8,41.80201244354248
74,45,8,41.71570086479187
75,45,8,41.33585500717163
76,45,8,41.67837405204773
77,45,8,41.51945352554321
78,45,8,41.80640745162964
79,45,8,41.53555130958557
80,45,8,41.65505385398865
81,45,8,41.81473708152771
82,45,8,41.846455574035645
83,45,8,41.79021191596985
84,45,8,41.82542157173157
85,45,8,41.52814602851868
86,45,8,41.67080354690552
87,45,8,42.1719286441803
88,45,8,41.73740792274475
89,45,8,41.72093224525452
90,45,8,41.74210476875305
91,45,8,41.78450131416321
92,45,8,41.44783043861389
93,45,8,41.74108958244324
94,45,8,41.91207027435303
95,45,8,41.8654191493988
96,45,8,42.10652375221253
97,45,8,41.659611225128174
98,45,8,41.7437596321106
99,45,8,42.43840289115906
100,45,8,41.87613463401794
101,45,8,41.61763286590576
102,45,8,41.8068060874939
103,45,8,41.65977144241333
104,45,8,41.52790021896362
105,45,8,41.857943534851074
106,45,8,41.96716284751892
107,45,8,42.10832452774048
108,45,8,41.5695743560791
109,45,8,41.79452967643738
110,45,8,41.76971912384033
111,45,8,42.4410605430603
112,45,8,41.36575102806091
113,45,8,41.63190150260925
114,45,8,41.8306450843811
115,45,8,41.8696403503418
116,45,8,41.93716287612915
117,45,8,42.1154465675354
118,45,8,41.99276685714722
119,45,8,41.76778244972229
120,45,8,41.7545816898346
121,45,8,42.15361380577088
122,45,8,41.738242387771606
123,45,8,41.455376863479614
124,45,8,41.59986114501953
125,45,8,41.783061027526855
126,45,8,41.94708800315857
127,45,8,42.14302611351013
128,45,8,41.77811288833618
129,45,8,42.1779842376709
130,45,8,42.16641426086426
131,45,8,41.653690338134766
132,45,8,41.57809805870056
133,45,8,41.88418960571289
134,45,8,41.49539518356323
135,45,8,41.87193560600281
136,45,8,41.65182995796204
137,45,8,41.5838418006897
138,45,8,41.68957543373108
139,45,8,41.60569739341736
140,45,8,41.5949912071228
141,45,8,41.7543671131134
142,45,8,41.85088539123535
143,45,8,41.48501014709473
144,45,8,41.99142813682556
145,45,8,41.704715728759766
146,45,8,41.62385416030884
147,45,8,41.38465070724487
148,45,8,41.871543645858765
149,45,8,41.78397274017334
150,45,8,41.41913485527039
151,45,8,41.64609384536743
152,45,8,41.77765727043152
153,45,8,41.75026869773865
154,45,8,41.63706374168396
155,45,8,41.71073341369629
156,45,8,41.52571201324463
157,45,8,41.51669979095459
158,45,8,42.03170442581177
159,45,8,41.87896919250488
160,45,8,41.89297914505005
161,45,8,42.29629063606262
162,45,8,42.32262754440308
163,45,8,41.77489757537842
164,45,8,41.86028528213501
165,45,8,41.77501630783081
166,45,8,41.77596735954285
167,45,8,41.83133387565613
168,45,8,41.87020707130432
169,45,8,41.95587396621704
170,45,8,41.547377586364746
171,45,8,41.87855911254883
172,45,8,43.1388430595398
173,45,8,43.34786033630371
174,45,8,44.563167333602905
175,45,8,44.16841387748718
176,45,8,42.48431468009949
177,45,8,42.02791452407837
178,45,8,43.23205900192261
179,45,8,44.60421800613403
180,45,8,45.135146379470825
181,45,8,44.662023067474365
182,45,8,43.84778666496277
183,45,8,44.018797397613525
184,45,8,43.30686330795288
185,45,8,42.44179368019104
186,45,8,43.89291024208069
187,45,8,44.30169939994812
188,45,8,43.47819685935974
189,45,8,41.62594652175903
190,45,8,40.66363000869751
191,45,8,44.076231479644775
192,45,8,42.32538175582886
1,45,8,40.67246890068054
2,45,8,27.85274600982666
3,45,8,41.09885573387146
4,45,8,41.12203741073608
5,45,8,41.53735280036926
6,45,8,40.78657937049866
7,45,8,41.29974722862244
8,45,8,41.19810461997986
9,45,8,40.907066106796265
10,45,8,41.11853218078613
11,45,8,40.91371464729309
12,45,8,40.78621196746826
13,45,8,40.98110604286194
14,45,8,41.22406506538391
15,45,8,41.24992561340332
16,45,8,41.522695779800415
17,45,8,41.44485211372376
18,45,8,41.50785636901856
19,45,8,41.37552881240845
20,45,8,41.208892822265625
21,45,8,41.41390132904053
22,45,8,41.01315999031067
23,45,8,41.21121096611023
24,45,8,40.73617815971375
25,45,8,41.3520896434784
26,45,8,41.08902359008789
27,45,8,40.54706263542175
28,45,8,41.09859895706177
29,45,8,41.340511083602905
30,45,8,41.28179049491882
31,45,8,41.28082895278931
32,45,8,41.28661632537842
33,45,8,41.33630633354187
34,45,8,41.08452844619751
35,45,8,41.362553119659424
36,45,8,41.36046123504639
37,45,8,41.371368408203125
38,45,8,41.32306146621704
39,45,8,41.094719886779785
40,45,8,41.17472004890442
41,45,8,41.34414696693421
42,45,8,41.0002555847168
43,45,8,41.02820777893066
44,45,8,40.99071645736694
45,45,8,41.17026281356812
46,45,8,41.07279539108277
47,45,8,40.98993396759033
48,45,8,41.03827404975891
49,45,8,40.45844650268555
50,45,8,41.10681128501892
51,45,8,41.12130427360535
52,45,8,41.292245388031006
53,45,8,41.47900748252869
54,45,8,41.40465688705444
55,45,8,41.131765365600586
56,45,8,41.16697359085083
57,45,8,41.46921110153198
58,45,8,40.92304158210754
59,45,8,41.01042866706848
60,45,8,41.05908393859863
61,45,8,40.80960130691528
62,45,8,41.138514280319214
63,45,8,41.00478959083557
64,45,8,40.93505001068115
65,45,8,41.19802188873291
66,45,8,41.05484366416931
67,45,8,41.24175119400024
68,45,8,41.12173104286194
69,45,8,41.060219049453735
70,45,8,41.285213232040405
71,45,8,40.92961955070496
72,45,8,41.03485298156738
73,45,8,40.91891837120056
74,45,8,41.553388595581055
75,45,8,41.26410961151123
76,45,8,41.29178309440613
77,45,8,41.17149591445923
78,45,8,41.188467264175415
79,45,8,40.96589422225952
80,45,8,41.31142282485962
81,45,8,41.16176772117615
82,45,8,41.0639066696167
83,45,8,41.127355337142944
84,45,8,41.11838603019714
85,45,8,41.12620806694031
86,45,8,41.03974795341492
87,45,8,41.35804629325867
88,45,8,40.71890091896057
89,45,8,41.19089937210083
90,45,8,41.20337677001953
91,45,8,41.09168291091919
92,45,8,41.190117835998535
93,45,8,41.04976987838745
94,45,8,41.43096923828125
95,45,8,41.20096182823181
96,45,8,41.22423195838928
97,45,8,41.230451345443726
98,45,8,40.81440281867981
99,45,8,41.39064145088196
100,45,8,41.209564208984375
101,45,8,41.200035572052
102,45,8,40.91048240661621
103,45,8,40.82230353355408
104,45,8,41.328843116760254
105,45,8,41.234649658203125
106,45,8,41.20272088050842
107,45,8,41.12230181694031
108,45,8,40.70311784744263
109,45,8,41.07291555404663
110,45,8,41.17013192176819
111,45,8,41.26330065727234
112,45,8,41.372538328170776
113,45,8,41.12107920646668
114,45,8,41.37776732444763
115,45,8,41.21811842918396
116,45,8,41.05719614028931
117,45,8,41.214683055877686
118,45,8,41.31649446487427
119,45,8,40.78680181503296
120,45,8,41.191006898880005
121,45,8,41.18277740478516
122,45,8,41.37808918952942
123,45,8,41.110058307647705
124,45,8,40.902504682540894
125,45,8,41.10462164878845
126,45,8,41.14586901664734
127,45,8,41.27313542366028
128,45,8,41.13606333732605
129,45,8,41.092700242996216
130,45,8,40.91321468353272
131,45,8,41.09498119354248
132,45,8,41.310866594314575
133,45,8,41.2585711479187
134,45,8,41.307596921920776
135,45,8,41.25229477882385
136,45,8,41.30438661575317
